,smiles,solvent,logsol
29900,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,CC(C)O,-6.238900790991236
247,O=C(O)[C@@H]1CSCN1,CO,-9.09701168666918
15131,Nc1ccc(Cc2ccc(N)cc2)cc1,CCCCO,-3.519980917652122
45583,Clc1cc(Cl)cc(Cl)c1,C1CCCCC1,-1.0492508591303855
42083,COC(=O)[C@H](N)c1ccccc1.Cl,O,-2.6882475738060303
19537,O=Cc1ccc(C=O)cc1,CC(C)=O,-2.3720423580092675
4132,Nc1ccc(N2CCOCC2=O)cc1,CO,-5.134669075019703
272,c1ccc2[nH]c(-c3cscn3)nc2c1,CO,-6.1615413774854995
46070,O=C(O)Cc1c[nH]c2ccccc12,CS(C)=O,-10.078079063268172
1479,O=c1nc[nH]c2[nH]ncc12,CO,-9.485303672020189
13893,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,CCCCO,-7.300797867091744
33520,Cn1cc([N+](=O)[O-])cn1,Cc1ccccc1,-4.330877350655326
46351,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CS(C)=O,-1.4270746898415105
30421,COc1cc(CO)ccc1O,CC(C)O,-3.1748589394514264
26835,N=C(Nc1ccccc1)Nc1ccccc1,CC#N,-3.6737938166958957
156,N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,CO,-7.000967660704315
26297,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#N,-6.631639842901822
24395,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CC#N,-4.369307862266107
44250,Nc1cc([N+](=O)[O-])ccc1Cl,CN1CCCC1=O,-1.6445470895476684
1313,Cc1ccccc1S(N)(=O)=O,CO,-3.158486524855417
39570,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],O,-9.998018036382362
39501,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,O,-11.55166629328666
22969,O=C(O)COc1ccc(Cl)cc1Cl,CCOC(C)=O,-2.2975975514830065
43432,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN(C)C=O,-1.881903019081021
29940,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CC(C)O,-8.859683500363014
34285,NC(=O)c1cccnc1,CC(C)CO,-3.2378140258884516
27495,CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,CC(C)O,-4.305806608762473
33739,O=C(O)[C@@H]1C[C@@H](O)CN1,CC(C)CO,-8.852665927704367
50351,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,COC(C)(C)C,-7.784825297703011
38218,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,C1COCCO1,-2.1785991132130547
3224,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CO,-4.806796893840051
22302,c1ccc2c(c1)oc1ccccc12,CCOC(C)=O,-1.3149043650332175
18268,Nc1ccc(Cl)nn1,CC(C)=O,-5.464631724876203
4856,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CCO,-7.824046010856292
3697,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,CO,-5.528485532799211
27803,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CC(C)O,-9.426756602540966
40835,CN(C)CCn1[nH]nnc1=S,O,-5.056941046972767
9727,Cn1cc([N+](=O)[O-])cn1,CCO,-5.061823330865689
1092,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CO,-9.059337498439655
42607,O=C(O)c1cccc([N+](=O)[O-])c1O,CN(C)C=O,-2.059638914383656
25714,CS(=O)(=O)c1ccc(C=O)cc1,CC#N,-4.292551628246279
25042,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,CC#N,-5.766722274430075
8339,O=C(NCCO[N+](=O)[O-])c1cccnc1,CCO,-6.109347587764699
42442,NS(=O)(=O)Cc1noc2ccccc12,CN(C)C=O,-2.511332764024523
20055,Nc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,-10.557414019942792
3568,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CO,-6.745636429505702
4275,COC(=O)[C@H](N)c1ccccc1.Cl,CO,-2.4651040224918206
23354,O=Cc1ccc([N+](=O)[O-])cc1,CCOC(C)=O,-2.248096907709976
33879,O=C1N=c2ccccc2=N1,CC(C)CO,-5.835042163839716
38099,NC(N)=NC(N)=NCCc1ccccc1,C1COCCO1,-8.073469371190983
3077,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CO,-4.654255393678583
26355,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CC#N,-5.879565454610574
48533,CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,-8.444872529836612
30783,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,CC(C)O,-7.637981467783503
19479,COc1cc(Cl)nc(N)n1,CC(C)=O,-3.669469060594113
37988,CC(=O)N1CCC[C@H]1C(=O)O,C1COCCO1,-3.1801359965522704
40479,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,-4.1092551749578545
9055,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CCO,-8.506253251377903
53786,O=C(O)c1ccccc1,Cc1ccccc1C,-2.4615808244845034
1679,O=C(O)/C=C/c1ccc(O)cc1,CO,-3.128121461599737
28845,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,CC(C)O,-10.680016342035124
53461,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,-,-4.3351430487750315
9506,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl,CCO,-10.176872320287085
19360,CC(C)c1ncc[nH]1,CC(C)=O,-1.968974088653865
23377,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CCOC(C)=O,-5.086598832903294
43574,N[C@H](Cc1c[nH]cn1)C(=O)O,CN(C)C=O,-1.606941032235513
45527,O=C(O)Cc1ccccc1Cl,C1CCCCC1,-5.1136651944158
46055,NC(=O)c1ccc([N+](=O)[O-])cc1,CS(C)=O,-2.987169042893503
42980,NNC(=O)c1ccncc1,CN(C)C=O,-3.1898025773824936
16076,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CCCCO,-7.643809960553359
27543,NC1CCSC1=O,CC(C)O,-6.75675240544561
48546,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCCCCC,-12.404523584254012
29862,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,CC(C)O,-9.82726752662472
27300,c1ccc2[nH]c(-c3cscn3)nc2c1,CC(C)O,-6.7422408405045635
35902,O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,C1CCOC1,-6.301310432261484
47370,O=C(O)/C=C/c1ccc(O)cc1,COC(C)=O,-3.8873303928377747
18676,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,CC(C)=O,-10.381523353479128
2502,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CO,-2.570072458160307
25196,N#CCc1ccccc1[N+](=O)[O-],CC#N,-1.6327065393734548
34930,CC(=O)NCC(=O)O,CCCCCO,-5.784450377723656
4809,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,CCO,-6.889915360853806
1750,CS(=O)(=O)c1ccc(C=O)cc1,CO,-5.44658538321714
53273,O=C(O)COc1ccc(Cl)cc1Cl,CC(=O)OCC(C)C,-2.5942751868433653
513,O=C(O)Cc1ccccc1[N+](=O)[O-],CO,-2.6990409069446226
21073,Nc1cc([N+](=O)[O-])ccc1Cl,CCOC(C)=O,-2.074653024948039
38039,O=c1[nH]c2ccccc2c(=O)o1,C1COCCO1,-4.432898965047638
34443,COc1cc(C(=O)O)ccc1O,CC(C)CO,-4.045554398052668
16008,Nc1ccc([N+](=O)[O-])cc1N,CCCCO,-6.867573489349305
47001,Cc1c(N)cccc1C(=O)O,COC(C)=O,-6.03270329512458
38107,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,C1COCCO1,-8.58173171255381
3490,O=c1cc(CO)occ1O,CO,-4.327538449389812
23365,Nc1nnc[nH]1,CCOC(C)=O,-5.670831374516515
26085,Cn1[nH]c(=O)c(=O)[nH]c1=S,CC#N,-5.92081970753865
32679,O=C1c2ccccc2-c2ccccc21,Cc1ccccc1,-1.4779711496917947
15283,CCNc1nc(Cl)nc(NC(C)C)n1,CCCCO,-4.986006098150823
6973,c1ccc2c(c1)oc1ccccc12,CCO,-3.017977882501311
20805,N=C(N)NC(N)=S,CCOC(C)=O,-5.357218474468198
43892,O=Cc1ccc([N+](=O)[O-])cc1,CN(C)C=O,-1.5441184463134578
49788,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,ClC(Cl)Cl,-5.342060289495955
30948,O=c1ccc2ccccc2o1,CC(C)O,-2.8075943314385965
31940,Nc1ccc(S(N)(=O)=O)cc1,Cc1ccccc1,-10.982297213908058
37250,OCC(O)COc1ccc(Cl)cc1,CCC(C)O,-2.3435112596066916
118,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,CO,-6.319968614080018
30095,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,CC(C)O,-10.886987034103733
33925,CC(=O)N1CCC[C@H]1C(=O)O,CC(C)CO,-2.241301864577147
46359,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CS(C)=O,-2.2710864259346746
12486,N#Cc1cccc([N+](=O)[O-])c1,CCCO,-4.920566097007388
44426,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN1CCCC1=O,-1.7987840841650193
43710,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CN(C)C=O,-3.7152234294535385
35262,O=C(O)COc1ccc(Cl)cc1Cl,CCCCCO,-1.8643301620628905
17085,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,CC(C)=O,-5.903453669785269
20484,NC1CCSC1=O,CCOC(C)=O,-7.980699820901669
9067,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,-10.041600854665763
32479,[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-],Cc1ccccc1,-10.619698672694625
52250,CNC[C@H](O)c1cccc(O)c1.Cl,CCCOCCO,-3.7127623945772683
17316,N#CCc1ccccc1[N+](=O)[O-],CC(C)=O,-1.3509272172825992
5646,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCO,-5.546522348457618
5004,O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O,CCO,-4.436271649526278
43306,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc2ccc(=O)oc2c1,CN(C)C=O,-4.961845129926823
39198,Cl.N=C(N=C(N)N)N1CCOCC1,O,-2.4613229444910454
27588,O=C(O)Cc1ccc([N+](=O)[O-])cc1,CC(C)O,-2.915443442325188
12338,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,CCCO,-9.206348350706646
44276,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CN1CCCC1=O,-6.559213318273594
18815,CCN1CCN(c2cc3c(cc2F)c(=O)cc(C(=O)[O-])n3C2CC2)CC1.[Na+],CC(C)=O,-5.983496377458805
8368,O=Cc1ccc(O)c(Br)c1,CCO,-4.130801099232716
16709,Nc1nc(=O)[nH]cc1F,CC(C)=O,-8.750387078583948
19715,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,CC(C)=O,-3.6462031798335
20351,O=C(O)CNCc1ccccc1,CCOC(C)=O,-9.610817938573309
35330,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CCCCCO,-4.7513526961661725
51885,Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,-0.8295856517886331
18471,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CC(C)=O,-12.696115730113636
10055,O=C(Nc1ccccc1)c1ccccc1,CCCO,-4.8477514311947765
53568,O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,CCCOCC(C)O,-7.17485071782553
6468,O=Cc1ccc2ccccc2c1,CCO,-2.209094749906707
30658,O=C1NC(=O)c2ccccc21,CC(C)O,-5.613576206770052
21386,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,CCOC(C)=O,-9.59013773333577
7613,CCc1occc(=O)c1O,CCO,-2.3289290683336477
14678,Cc1ccc(S(N)(=O)=O)cc1,CCCCO,-3.2114038100294997
28973,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CC(C)O,-7.375042600733645
19330,c1ccc(-c2nnn[nH]2)cc1,CC(C)=O,-3.7469323855625536
28314,N#CCc1ccc([N+](=O)[O-])cc1,CC(C)O,-5.707489336587527
36242,COC(=O)[C@@H](N)CS.Cl,CCC(C)=O,-6.41305903714603
31896,NS(=O)(=O)Cc1noc2ccccc12,Cc1ccccc1,-8.742213502743308
42371,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCOC(C)=O,-3.941966881801218
17875,CS(=O)(=O)c1ccc(C=O)cc1,CC(C)=O,-4.130179015231317
53051,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CCCCC(CC)CO,-7.559760516210908
49578,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,ClC(Cl)Cl,-1.9469406798698372
14123,Nc1ccc(Cl)cc1[N+](=O)[O-],CCCCO,-3.8410986670914475
16417,O=C(O)CN(CC(=O)O)CP(=O)(O)O,CCCCO,-8.590839731584536
14218,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,CCCCO,-2.887775132048899
44842,N[C@@H](Cc1ccc(O)cc1)C(=O)O,OCCO,-9.300702812056574
36975,Clc1ccc2c(c1)Nc1ccccc1S2,CCC(C)=O,-2.907904563188471
24841,C[C@H](N)C(=O)O,CC#N,-8.759264752615966
34897,CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,CCCCCO,-4.7718152633970385
39681,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,O,-9.368047368006218
4773,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CCO,-5.310389947782306
27608,O=C([O-])/C=C/C(=O)O.[Na+],CC(C)O,-10.106828476554158
3611,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CO,-5.154736638070513
24975,O=[N+]([O-])c1ncccc1O,CC#N,-1.207646209692245
28606,O=C(O)Cc1ccccc1Cl,CC(C)O,-0.997229674379507
6297,CC(=O)c1ccc(S(C)(=O)=O)cc1,CCO,-3.81217767045843
41401,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,O,-11.121559281241566
16278,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,CCCCO,-7.278674043337718
15028,COc1cc(C(=O)O)ccc1O,CCCCO,-3.4769990950784373
42861,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,CN(C)C=O,-5.1459396861271545
30186,CC(=O)Nc1ccc(C(=O)O)cc1,CC(C)O,-4.710086355937651
39059,Cc1c(N)cccc1C(=O)O,O,-7.3100254961937825
20917,NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,CCOC(C)=O,-10.340443327735663
45773,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],C1CCCCC1,-4.231539801399945
9028,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CCO,-5.386493057451762
34655,S=c1[nH]c2ccccc2s1,CC(C)CO,-3.613400992938031
41704,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O,-2.910365915533109
52170,CNC[C@H](O)c1cccc(O)c1.Cl,CCOCCO,-2.72784482843039
4959,NC1CCSC1=O,CCO,-5.280673931375442
47459,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,COC(C)=O,-4.143955062775436
28491,COc1cc(C(=O)O)cc(OC)c1O,CC(C)O,-4.890189141020389
32534,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,Cc1ccccc1,-3.7823113989064887
14718,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CCCCO,-9.65772182318564
11337,O=C(c1ccccc1)C(O)c1ccccc1,CCCO,-5.863951226809022
13627,O=C(O)[C@@H]1C[C@@H](O)CN1,CCCCO,-8.617013526698448
17990,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,CC(C)=O,-2.6020698775649778
42715,O=Cc1ccc(O)c(Br)c1,CN(C)C=O,-3.5928422659169943
20426,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CCOC(C)=O,-2.562392628679847
4314,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,CO,-8.719615419917195
10654,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],CCCO,-9.14830498105673
38071,O=Cc1ccc(O)c(Br)c1,C1COCCO1,-3.667509428377744
41732,CC(=O)Nc1ccc(O)cc1,O,-6.2659013928097425
17588,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,CC(C)=O,-9.11776119068309
25444,N#Cc1cccc([N+](=O)[O-])c1,CC#N,-2.1507227436847995
11457,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CCCO,-5.918957856321234
16653,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CC(C)=O,-7.762386630469565
4609,O=C(O)c1ccc(CO)cc1,CCO,-3.062085774104012
17201,Cc1cnc(C(=O)O)cn1,CC(C)=O,-11.068239643708782
31073,Oc1ccc(OCc2ccccc2)cc1,CCCCCCCCO,-3.79735593045002
51202,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(=O)CC(C)C,-7.761141636709898
3303,CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21,CO,-9.212943757846297
27360,Nc1nc(=O)[nH]cc1F,CC(C)O,-7.8708755982130905
47410,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,COC(C)=O,-6.277547898196066
1111,Nc1cccc2cccc(N)c12,CO,-2.8986055628232683
8257,Nc1ccc(Oc2ccc(N)cc2)cc1,CCO,-6.725433722188183
36659,O=C(O)Cc1ccccc1Cl,CCC(C)=O,-0.7717575811418567
16140,O=[N+]([O-])c1ccc(O)c2ncccc12,CCCCO,-6.485760868922762
10753,O=P(O)(O)c1ccccc1,CCCO,-1.216551586532796
33970,O=C(O)Cc1ccc([N+](=O)[O-])cc1,CC(C)CO,-3.0698094769503066
7564,N#Cc1ccc(C(=O)O)cc1,CCO,-3.627972519210415
24836,CN(C)Cc1c[nH]c2ccccc12,CC#N,-4.455888483272337
35349,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCCCCO,-5.831729488986823
16686,CC1=NN(c2ccccc2)C(=O)C1,CC(C)=O,-3.2948933112921166
6984,O=C1c2ccccc2-c2ccccc21,CCO,-2.8788385220824915
30216,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,CC(C)O,-12.105322742430031
45379,Sc1nc2ccccc2[nH]1,C1CCCCC1,-11.11414934501286
26099,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,CC#N,-3.9271366432381942
48709,c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,-6.515713191206113
23242,Nc1ccc([N+](=O)[O-])cc1N,CCOC(C)=O,-5.013740109049735
3037,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,CO,-9.808722976091705
20010,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,CCOC(C)=O,-5.71443905484473
11669,COc1cc(C(=O)O)ccc1O,CCCO,-3.5684333010380693
9541,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,CCO,-4.194385916402327
46269,Nc1ccc(Oc2ccc(N)cc2)cc1,CS(C)=O,-1.8407396514497736
10353,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,CCCO,-3.987824718844428
11028,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCO,-4.789333437661417
33750,O=Cc1cc(C=O)cc(C=O)c1,CC(C)CO,-6.994403085707809
2763,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],CO,-5.532016431801763
37319,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCC(C)O,-2.489276182305943
10406,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCCO,-1.5431821166570352
5019,N[C@@H](CS)C(=O)O,CCO,-7.957577403480815
14813,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,CCCCO,-5.238351785380603
31389,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,CCCCCCCCO,-9.144552631438179
20721,NC(N)=NC(N)=NCCc1ccccc1,CCOC(C)=O,-5.576445226195006
48180,O=[N+]([O-])c1cccc(Cl)c1Cl,CCCCCCC,-3.270958904738426
21913,COc1ccc(C(=O)O)c(OC)c1,CCOC(C)=O,-3.4673371841667002
3388,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,CO,-6.9703756409638045
11651,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,CCCO,-7.647784445442213
14932,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCCCO,-8.995228992359237
1031,N[C@H](CC(=O)O)C(=O)O,CO,-7.450415626268146
35208,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],CCCCCO,-3.4708690549114745
19109,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CC(C)=O,-5.75055966621513
33631,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CC(C)CO,-5.592688427150614
33417,Cc1cccc([N+](=O)[O-])c1N,Cc1ccccc1,-2.6327572170667786
44636,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,-4.775958506968373
42734,NC(N)=NC(N)=NCCc1ccccc1,CN(C)C=O,-3.3444390478435464
50509,Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,-1.9112189092653828
32118,Cc1cnc(C(=O)O)cn1,Cc1ccccc1,-13.036185681163277
37131,COC(=O)[C@@H](N)CS.Cl,CCC(C)O,-5.482240204708965
43597,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CN(C)C=O,-5.504849652057049
16770,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CC(C)=O,-6.074846156047033
21806,Clc1cc(Cl)cc(Cl)c1,CCOC(C)=O,-1.2942622756733968
53442,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,CC(O)CO,-4.740989909130626
2219,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,CO,-6.7516921433505495
47643,O=C1NC(=O)C2C3C=CC(C3)C12,COC(C)=O,-3.653280676874073
30108,CCOc1cc(C=O)ccc1O,CC(C)O,-1.7957674906255938
4976,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CCO,-3.486428526024816
12512,COC(=O)[C@H](N)c1ccc(O)cc1,CCCO,-5.825712848643192
17384,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-13.701289413874251
5039,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CCO,-4.8417789882558715
4444,COC(=O)[C@@H](N)CS.Cl,CCO,-3.150049633938348
28537,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CC(C)O,-8.59840324684178
9319,COc1cc(Cl)nc(N)n1,CCO,-5.323225002254222
5510,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,CCO,-3.2657054122249987
51654,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,CC1COC(=O)O1,-3.907035463917107
13274,Nc1nc(N)nc(NC2CC2)n1,CCCO,-6.419788949362229
15882,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CCCCO,-5.0429002546835315
