,smiles,solvent,logsol,ET(30) (kcal mol-1),ETN
19811,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CC(C)=O,-4.485610950930452,42.2,0.355
5993,O=C(O)c1c(O)cccc1O,CCO,-1.251938308620812,51.9,0.654
16460,C/C=C/C(=O)O,CCCCO,-0.9747146520118722,49.7,0.586
35867,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,C1CCOC1,-2.024801852721512,37.4,0.207
20462,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,CCOC(C)=O,-8.105083540589405,38.1,0.228
4945,CC(=O)NCC(=O)O,CCO,-5.080789554019463,51.9,0.654
23578,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,CCOC(C)=O,-3.5394255009455984,38.1,0.228
24658,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CC#N,-9.522178534305723,45.6,0.46
22657,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CCOC(C)=O,-5.522754253860801,38.1,0.228
13369,CCn1c2ccccc2c2ccccc21,CCCO,-3.729701448634192,50.7,0.617
41292,CCCc1cc(=O)[nH]c(=S)[nH]1,O,-8.703522769607732,63.1,1.0
32977,c1ccc2oc(CSCc3nc4ccccc4o3)nc2c1,Cc1ccccc1,-4.274428624075863,33.9,0.099
28382,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)O,-10.248798737824544,48.4,0.546
16534,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=O,-3.4457764250601226,42.2,0.355
9878,O=C(O)CN(CC(=O)O)CP(=O)(O)O,CCO,-9.452411933175911,51.9,0.654
43442,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,CN(C)C=O,-1.143818881506189,43.2,0.386
43043,Nc1ccc(C(=O)O)cc1.[K],CN(C)C=O,-6.485105346119872,43.2,0.386
39460,N[C@H](Cc1c[nH]cn1)C(=O)O,O,-5.191438004920941,63.1,1.0
384,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,CO,-2.533068011695019,55.4,0.762
23734,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,CCOC(C)=O,-4.293810650181954,38.1,0.228
12740,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCCO,-6.868534565828856,50.7,0.617
13508,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,CCCCO,-7.236259345954173,49.7,0.586
21175,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CCOC(C)=O,-8.031685375634536,38.1,0.228
14726,NC(=O)c1cccnc1,CCCCO,-3.179974874372011,49.7,0.586
43958,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,CN(C)C=O,-1.7889833262813033,43.2,0.386
6179,O=C(c1ccccc1)C(O)c1ccccc1,CCO,-5.877778782704166,51.9,0.654
24270,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CC#N,-6.21761260744249,45.6,0.46
13324,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,CCCO,-6.299077255048641,50.7,0.617
41263,COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,O,-7.225346881840062,63.1,1.0
47180,CN(C)Cc1c[nH]c2ccccc12,COC(C)=O,-6.094782705353843,38.9,0.253
42477,O=C(Nc1ccccc1)c1ccccc1,CN(C)C=O,-1.90810678602218,43.2,0.386
4749,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CCO,-6.007593929037865,51.9,0.654
35747,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,C1CCOC1,-9.003326202591856,37.4,0.207
1399,O=C(c1ccccc1)C(O)c1ccccc1,CO,-5.610292131568862,55.4,0.762
10089,O=C(O)COc1ccc(Cl)cc1,CCCO,-2.983013501146216,50.7,0.617
25020,O=C1C=CC(=O)N1c1ccccc1Br,CC#N,-2.6274845532626427,45.6,0.46
4294,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,CO,-3.105993667811528,55.4,0.762
247,O=C(O)[C@@H]1CSCN1,CO,-9.09701168666918,55.4,0.762
15131,Nc1ccc(Cc2ccc(N)cc2)cc1,CCCCO,-3.519980917652122,49.7,0.586
42083,COC(=O)[C@H](N)c1ccccc1.Cl,O,-2.6882475738060303,63.1,1.0
4132,Nc1ccc(N2CCOCC2=O)cc1,CO,-5.134669075019703,55.4,0.762
272,c1ccc2[nH]c(-c3cscn3)nc2c1,CO,-6.1615413774855,55.4,0.762
13893,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,CCCCO,-7.300797867091744,49.7,0.586
30421,COc1cc(CO)ccc1O,CC(C)O,-3.1748589394514264,48.4,0.546
26835,N=C(Nc1ccccc1)Nc1ccccc1,CC#N,-3.673793816695896,45.6,0.46
156,N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,CO,-7.000967660704315,55.4,0.762
26297,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#N,-6.631639842901822,45.6,0.46
39570,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],O,-9.998018036382362,63.1,1.0
39501,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,O,-11.55166629328666,63.1,1.0
22969,O=C(O)COc1ccc(Cl)cc1Cl,CCOC(C)=O,-2.2975975514830065,38.1,0.228
43432,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN(C)C=O,-1.881903019081021,43.2,0.386
29940,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CC(C)O,-8.859683500363014,48.4,0.546
34285,NC(=O)c1cccnc1,CC(C)CO,-3.237814025888452,48.6,0.552
27495,CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,CC(C)O,-4.305806608762473,48.4,0.546
33739,O=C(O)[C@@H]1C[C@@H](O)CN1,CC(C)CO,-8.852665927704367,48.6,0.552
38218,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,C1COCCO1,-2.1785991132130547,36.0,0.164
3224,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CO,-4.806796893840051,55.4,0.762
4856,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CCO,-7.824046010856292,51.9,0.654
3697,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,CO,-5.528485532799211,55.4,0.762
27803,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CC(C)O,-9.426756602540966,48.4,0.546
40835,CN(C)CCn1[nH]nnc1=S,O,-5.056941046972767,63.1,1.0
1092,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CO,-9.059337498439657,55.4,0.762
42607,O=C(O)c1cccc([N+](=O)[O-])c1O,CN(C)C=O,-2.059638914383656,43.2,0.386
25042,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,CC#N,-5.766722274430075,45.6,0.46
8339,O=C(NCCO[N+](=O)[O-])c1cccnc1,CCO,-6.109347587764699,51.9,0.654
42442,NS(=O)(=O)Cc1noc2ccccc12,CN(C)C=O,-2.511332764024523,43.2,0.386
3568,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CO,-6.745636429505702,55.4,0.762
4275,COC(=O)[C@H](N)c1ccccc1.Cl,CO,-2.4651040224918206,55.4,0.762
38099,NC(N)=NC(N)=NCCc1ccccc1,C1COCCO1,-8.073469371190983,36.0,0.164
3077,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CO,-4.654255393678583,55.4,0.762
26355,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CC#N,-5.879565454610574,45.6,0.46
48533,CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,-8.444872529836612,31.0,0.009
19479,COc1cc(Cl)nc(N)n1,CC(C)=O,-3.669469060594113,42.2,0.355
37988,CC(=O)N1CCC[C@H]1C(=O)O,C1COCCO1,-3.1801359965522704,36.0,0.164
40479,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,O,-4.109255174957855,63.1,1.0
9055,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CCO,-8.506253251377903,51.9,0.654
1679,O=C(O)/C=C/c1ccc(O)cc1,CO,-3.128121461599737,55.4,0.762
28845,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,CC(C)O,-10.680016342035124,48.4,0.546
9506,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl,CCO,-10.176872320287083,51.9,0.654
19360,CC(C)c1ncc[nH]1,CC(C)=O,-1.968974088653865,42.2,0.355
23377,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CCOC(C)=O,-5.086598832903294,38.1,0.228
43574,N[C@H](Cc1c[nH]cn1)C(=O)O,CN(C)C=O,-1.606941032235513,43.2,0.386
45527,O=C(O)Cc1ccccc1Cl,C1CCCCC1,-5.1136651944158,30.9,0.006
42980,NNC(=O)c1ccncc1,CN(C)C=O,-3.1898025773824936,43.2,0.386
16076,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CCCCO,-7.643809960553359,49.7,0.586
48546,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCCCCC,-12.404523584254012,31.0,0.009
29862,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,CC(C)O,-9.82726752662472,48.4,0.546
27300,c1ccc2[nH]c(-c3cscn3)nc2c1,CC(C)O,-6.742240840504564,48.4,0.546
35902,O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,C1CCOC1,-6.301310432261484,37.4,0.207
47370,O=C(O)/C=C/c1ccc(O)cc1,COC(C)=O,-3.887330392837775,38.9,0.253
18676,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,CC(C)=O,-10.381523353479128,42.2,0.355
2502,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CO,-2.570072458160307,55.4,0.762
25196,N#CCc1ccccc1[N+](=O)[O-],CC#N,-1.6327065393734548,45.6,0.46
34930,CC(=O)NCC(=O)O,CCCCCO,-5.784450377723656,49.1,0.586
4809,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,CCO,-6.889915360853806,51.9,0.654
513,O=C(O)Cc1ccccc1[N+](=O)[O-],CO,-2.6990409069446226,55.4,0.762
34443,COc1cc(C(=O)O)ccc1O,CC(C)CO,-4.045554398052668,48.6,0.552
47001,Cc1c(N)cccc1C(=O)O,COC(C)=O,-6.03270329512458,38.9,0.253
38107,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,C1COCCO1,-8.58173171255381,36.0,0.164
3490,O=c1cc(CO)occ1O,CO,-4.327538449389812,55.4,0.762
15283,CCNc1nc(Cl)nc(NC(C)C)n1,CCCCO,-4.986006098150823,49.7,0.586
49788,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,ClC(Cl)Cl,-5.342060289495955,39.1,0.259
37250,OCC(O)COc1ccc(Cl)cc1,CCC(C)O,-2.343511259606692,47.1,0.506
118,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,CO,-6.319968614080018,55.4,0.762
30095,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,CC(C)O,-10.886987034103733,48.4,0.546
33925,CC(=O)N1CCC[C@H]1C(=O)O,CC(C)CO,-2.241301864577147,48.6,0.552
43710,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CN(C)C=O,-3.7152234294535385,43.2,0.386
35262,O=C(O)COc1ccc(Cl)cc1Cl,CCCCCO,-1.8643301620628905,49.1,0.586
17085,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,CC(C)=O,-5.903453669785269,42.2,0.355
9067,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,-10.041600854665765,51.9,0.654
32479,[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-],Cc1ccccc1,-10.619698672694623,33.9,0.099
17316,N#CCc1ccccc1[N+](=O)[O-],CC(C)=O,-1.3509272172825992,42.2,0.355
5646,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCO,-5.546522348457618,51.9,0.654
43306,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc2ccc(=O)oc2c1,CN(C)C=O,-4.961845129926823,43.2,0.386
27588,O=C(O)Cc1ccc([N+](=O)[O-])cc1,CC(C)O,-2.915443442325188,48.4,0.546
12338,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,CCCO,-9.206348350706646,50.7,0.617
18815,CCN1CCN(c2cc3c(cc2F)c(=O)cc(C(=O)[O-])n3C2CC2)CC1.[Na+],CC(C)=O,-5.983496377458805,42.2,0.355
20351,O=C(O)CNCc1ccccc1,CCOC(C)=O,-9.610817938573309,38.1,0.228
35330,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CCCCCO,-4.7513526961661725,49.1,0.586
18471,N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,CC(C)=O,-12.696115730113636,42.2,0.355
10055,O=C(Nc1ccccc1)c1ccccc1,CCCO,-4.8477514311947765,50.7,0.617
21386,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,CCOC(C)=O,-9.59013773333577,38.1,0.228
7613,CCc1occc(=O)c1O,CCO,-2.328929068333648,51.9,0.654
28973,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,CC(C)O,-7.375042600733645,48.4,0.546
19330,c1ccc(-c2nnn[nH]2)cc1,CC(C)=O,-3.7469323855625536,42.2,0.355
28314,N#CCc1ccc([N+](=O)[O-])cc1,CC(C)O,-5.707489336587527,48.4,0.546
36242,COC(=O)[C@@H](N)CS.Cl,CCC(C)=O,-6.41305903714603,41.3,0.327
31896,NS(=O)(=O)Cc1noc2ccccc12,Cc1ccccc1,-8.742213502743308,33.9,0.099
49578,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,ClC(Cl)Cl,-1.9469406798698368,39.1,0.259
16417,O=C(O)CN(CC(=O)O)CP(=O)(O)O,CCCCO,-8.590839731584536,49.7,0.586
14218,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,CCCCO,-2.887775132048899,49.7,0.586
44842,N[C@@H](Cc1ccc(O)cc1)C(=O)O,OCCO,-9.300702812056574,56.3,0.79
34897,CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,CCCCCO,-4.771815263397039,49.1,0.586
39681,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,O,-9.368047368006218,63.1,1.0
4773,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CCO,-5.310389947782306,51.9,0.654
27608,O=C([O-])/C=C/C(=O)O.[Na+],CC(C)O,-10.106828476554158,48.4,0.546
3611,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CO,-5.154736638070513,55.4,0.762
28606,O=C(O)Cc1ccccc1Cl,CC(C)O,-0.997229674379507,48.4,0.546
6297,CC(=O)c1ccc(S(C)(=O)=O)cc1,CCO,-3.81217767045843,51.9,0.654
41401,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,O,-11.121559281241566,63.1,1.0
15028,COc1cc(C(=O)O)ccc1O,CCCCO,-3.4769990950784373,49.7,0.586
30186,CC(=O)Nc1ccc(C(=O)O)cc1,CC(C)O,-4.710086355937651,48.4,0.546
39059,Cc1c(N)cccc1C(=O)O,O,-7.3100254961937825,63.1,1.0
45773,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],C1CCCCC1,-4.231539801399945,30.9,0.006
9028,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CCO,-5.386493057451762,51.9,0.654
41704,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O,-2.910365915533109,63.1,1.0
47459,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,COC(C)=O,-4.143955062775436,38.9,0.253
28491,COc1cc(C(=O)O)cc(OC)c1O,CC(C)O,-4.890189141020389,48.4,0.546
32534,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,Cc1ccccc1,-3.7823113989064887,33.9,0.099
14718,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CCCCO,-9.65772182318564,49.7,0.586
11337,O=C(c1ccccc1)C(O)c1ccccc1,CCCO,-5.863951226809022,50.7,0.617
13627,O=C(O)[C@@H]1C[C@@H](O)CN1,CCCCO,-8.617013526698448,49.7,0.586
17990,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,CC(C)=O,-2.6020698775649778,42.2,0.355
20426,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CCOC(C)=O,-2.562392628679847,38.1,0.228
4314,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,CO,-8.719615419917195,55.4,0.762
10654,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],CCCO,-9.14830498105673,50.7,0.617
41732,CC(=O)Nc1ccc(O)cc1,O,-6.265901392809743,63.1,1.0
17588,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,CC(C)=O,-9.11776119068309,42.2,0.355
11457,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CCCO,-5.918957856321234,50.7,0.617
16653,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,CC(C)=O,-7.762386630469565,42.2,0.355
4609,O=C(O)c1ccc(CO)cc1,CCO,-3.062085774104012,51.9,0.654
17201,Cc1cnc(C(=O)O)cn1,CC(C)=O,-11.068239643708782,42.2,0.355
31073,Oc1ccc(OCc2ccccc2)cc1,CCCCCCCCO,-3.79735593045002,48.1,0.537
47410,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,COC(C)=O,-6.277547898196066,38.9,0.253
8257,Nc1ccc(Oc2ccc(N)cc2)cc1,CCO,-6.725433722188183,51.9,0.654
36659,O=C(O)Cc1ccccc1Cl,CCC(C)=O,-0.7717575811418567,41.3,0.327
33970,O=C(O)Cc1ccc([N+](=O)[O-])cc1,CC(C)CO,-3.0698094769503066,48.6,0.552
7564,N#Cc1ccc(C(=O)O)cc1,CCO,-3.627972519210415,51.9,0.654
24836,CN(C)Cc1c[nH]c2ccccc12,CC#N,-4.455888483272337,45.6,0.46
35349,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCCCCO,-5.831729488986823,49.1,0.586
16686,CC1=NN(c2ccccc2)C(=O)C1,CC(C)=O,-3.2948933112921166,42.2,0.355
30216,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,CC(C)O,-12.105322742430031,48.4,0.546
26099,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,CC#N,-3.927136643238194,45.6,0.46
48709,c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,-6.515713191206113,31.0,0.009
3037,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,CO,-9.808722976091705,55.4,0.762
20010,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,CCOC(C)=O,-5.71443905484473,38.1,0.228
11669,COc1cc(C(=O)O)ccc1O,CCCO,-3.5684333010380693,50.7,0.617
9541,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,CCO,-4.194385916402327,51.9,0.654
10353,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,CCCO,-3.987824718844428,50.7,0.617
11028,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCO,-4.789333437661417,50.7,0.617
2763,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],CO,-5.532016431801763,55.4,0.762
37319,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCC(C)O,-2.489276182305943,47.1,0.506
10406,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CCCO,-1.5431821166570352,50.7,0.617
14813,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,CCCCO,-5.238351785380603,49.7,0.586
31389,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,CCCCCCCCO,-9.14455263143818,48.1,0.537
20721,NC(N)=NC(N)=NCCc1ccccc1,CCOC(C)=O,-5.576445226195006,38.1,0.228
21913,COc1ccc(C(=O)O)c(OC)c1,CCOC(C)=O,-3.4673371841667,38.1,0.228
3388,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,CO,-6.9703756409638045,55.4,0.762
11651,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,CCCO,-7.647784445442213,50.7,0.617
14932,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+],CCCCO,-8.995228992359237,49.7,0.586
35208,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],CCCCCO,-3.4708690549114745,49.1,0.586
19109,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CC(C)=O,-5.75055966621513,42.2,0.355
33631,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CC(C)CO,-5.592688427150614,48.6,0.552
42734,NC(N)=NC(N)=NCCc1ccccc1,CN(C)C=O,-3.3444390478435464,43.2,0.386
32118,Cc1cnc(C(=O)O)cn1,Cc1ccccc1,-13.036185681163277,33.9,0.099
37131,COC(=O)[C@@H](N)CS.Cl,CCC(C)O,-5.482240204708965,47.1,0.506
43597,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CN(C)C=O,-5.504849652057049,43.2,0.386
16770,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CC(C)=O,-6.074846156047033,42.2,0.355
2219,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,CO,-6.7516921433505495,55.4,0.762
30108,CCOc1cc(C=O)ccc1O,CC(C)O,-1.7957674906255938,48.4,0.546
4976,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CCO,-3.486428526024816,51.9,0.654
12512,COC(=O)[C@H](N)c1ccc(O)cc1,CCCO,-5.825712848643192,50.7,0.617
17384,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,-13.701289413874251,42.2,0.355
5039,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CCO,-4.841778988255872,51.9,0.654
4444,COC(=O)[C@@H](N)CS.Cl,CCO,-3.150049633938348,51.9,0.654
28537,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CC(C)O,-8.59840324684178,48.4,0.546
9319,COc1cc(Cl)nc(N)n1,CCO,-5.323225002254222,51.9,0.654
5510,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,CCO,-3.2657054122249987,51.9,0.654
13274,Nc1nc(N)nc(NC2CC2)n1,CCCO,-6.419788949362229,50.7,0.617
15882,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CCCCO,-5.042900254683532,49.7,0.586
3138,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CO,-7.35874090239211,55.4,0.762
4556,O=C(O)COc1ccc(Cl)cc1,CCO,-2.910105187586554,51.9,0.654
34427,CCOC(=O)c1ccc(N)cc1,CC(C)CO,-2.645075401940822,48.6,0.552
26968,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,CC#N,-9.12324566512525,45.6,0.46
16243,N=C(Nc1ccccc1)Nc1ccccc1,CCCCO,-3.1444643273543904,49.7,0.586
